INFO buildroot.py:491:  Mock Version: 2.12
DEBUG util.py:446:  rpm-libs-4.11.3-46.el7_9.x86_64 1634214494 611392 5e8bb0064598536e780bbba250d580ba installed
DEBUG util.py:446:  openldap-2.4.44-24.el7_9.x86_64 1630421394 1037056 15362ab100422d2dabd8a0947f41e77b installed
DEBUG util.py:446:  lua-srpm-macros-1-3.el7.noarch 1611533345 1314 4d962a561794a942e74dc9596ae8c5e8 installed
DEBUG util.py:446:  pth-2.0.7-23.el7.x86_64 1448007112 267851 2d6939b73767d0f96b02677bcbeef2e2 installed
DEBUG util.py:446:  rpm-build-libs-4.11.3-46.el7_9.x86_64 1634214494 166656 275baf7d1fa4e295999fcfc76646f986 installed
DEBUG util.py:446:  util-linux-2.23.2-65.el7_9.1.x86_64 1612283515 8482896 aca5cd217dc2c0d39ef1914719f72d16 installed
DEBUG util.py:446:  device-mapper-7:1.02.170-6.el7_9.5.x86_64 1619616727 342456 511318eae506189450b1e14c1e62ebd4 installed
DEBUG util.py:446:  device-mapper-libs-7:1.02.170-6.el7_9.5.x86_64 1619616727 404687 df29966875882d5da1d7687d4a742d1b installed
DEBUG util.py:446:  dracut-033-572.el7.x86_64 1601481479 905396 d90b9b6b8f6783d83d5e2d1b09a8f632 installed
DEBUG util.py:446:  elfutils-libs-0.176-5.el7.x86_64 1601569823 808799 32fa25ce22d3a56e1459cd0592b81562 installed
DEBUG util.py:446:  dbus-libs-1:1.10.24-15.el7.x86_64 1601481306 362600 58e455028fbb88b7b18f4cfdc4b24514 installed
DEBUG util.py:446:  elfutils-default-yama-scope-0.176-5.el7.noarch 1601569823 1810 e7ff84b810bf4bb547c3d1bad7a43243 installed
DEBUG util.py:446:  elfutils-0.176-5.el7.x86_64 1601569823 835489 f43d86682eaa591b6e61b436c3a2b3fa installed
DEBUG util.py:446:  net-tools-2.0-0.25.20131004git.el7.x86_64 1565313026 938978 e4587762ece6e2f4b05e72bd02d6ef0f installed
DEBUG util.py:446:  gcc-c++-4.8.5-44.el7.x86_64 1601433759 17273811 f93d556507492d88b92cf0e5d293bb3b installed
DEBUG util.py:446:  make-1:3.82-24.el7.x86_64 1565311645 1160660 c05a8addeca9104ca654b2019a664428 installed
DEBUG util.py:446:  tzdata-2021e-1.el7.noarch 1635334958 2047774 d88f8bd3eb342c0b53e90815a06cc720 installed
DEBUG util.py:446:  rpm-python-4.11.3-46.el7_9.x86_64 1634214494 149762 ed0124bd468f38b686a75353b6e8bdda installed
DEBUG util.py:446:  python-pycurl-7.19.0-19.el7.x86_64 1478358654 241513 d5152315d59bde1faaa203e68de6a64e installed
DEBUG util.py:446:  python-iniparse-0.4-9.el7.noarch 1402351494 115166 3140d9efca99c4dd5215383bab36bca5 installed
DEBUG util.py:446:  yum-metadata-parser-1.1.4-10.el7.x86_64 1402389588 58789 929f0abd8c5671c69f86fce8d7cdd42d installed
DEBUG util.py:446:  pygpgme-0.3-9.el7.x86_64 1402356647 197501 67b8c720f59a063adbbca2392bac0281 installed
DEBUG util.py:446:  yum-3.4.3-168.el7.centos.noarch 1601571829 5829237 9068a3f50b0f5851a82c7a990dbffa59 installed
DEBUG util.py:446:  gpg-pubkey-f4a80eb5-53a7ff4b 1403518795 0 (none) installed
DEBUG util.py:446:  libgcc-4.8.5-44.el7.x86_64 1601433759 179272 e4efbc19aadbde022dd8a1eb4b585087 installed
DEBUG util.py:446:  setup-2.8.71-11.el7.noarch 1585715374 697141 ea06d9c1b2cf1331a82dac83e55e0b60 installed
DEBUG util.py:446:  python-srpm-macros-3-34.el7.noarch 1602605024 3838 99875f6f333850216863f7d91cf485ea installed
DEBUG util.py:446:  basesystem-10.0-7.el7.centos.noarch 1403865430 0 778eb3d19a934f42d1354ed795d06b4f installed
DEBUG util.py:446:  perl-srpm-macros-1-8.el7.noarch 1402343091 794 6bd0791a143b53addc95cbeb050859c8 installed
DEBUG util.py:446:  python2-rpm-macros-3-34.el7.noarch 1602605024 1495 a63357c8193c74d8755175b23da9ce7e installed
DEBUG util.py:446:  nss-softokn-freebl-3.67.0-3.el7_9.x86_64 1634168892 787604 a13930f8d32b888943688a7654d9e484 installed
DEBUG util.py:446:  glibc-2.17-325.el7_9.x86_64 1634149767 14100946 bedba5a691125b68f3c4ddbe8add2948 installed
DEBUG util.py:446:  nss-util-3.67.0-1.el7_9.x86_64 1634166815 198992 4fe394390e4f5e705aa7116c1354f629 installed
DEBUG util.py:446:  ncurses-libs-5.9-14.20130511.el7_4.x86_64 1504735709 1028216 bba677eda5184b5127b7817d2c1dec12 installed
DEBUG util.py:446:  libsepol-2.5-10.el7.x86_64 1540935375 686640 cb2c225685a559d68fdb0e07f9b488a2 installed
DEBUG util.py:446:  libselinux-2.5-15.el7.x86_64 1585711002 217762 939b030e19f37ea46c0cdda66748fb04 installed
DEBUG util.py:446:  info-5.1-5.el7.x86_64 1523408616 494630 e1f75e40cf956ed3efe7b49c5f6939ec installed
DEBUG util.py:446:  xz-libs-5.2.2-1.el7.x86_64 1478359687 239967 7701c542dc8fcd5a38ee52e8786d7cf4 installed
DEBUG util.py:446:  libdb-5.3.21-25.el7.x86_64 1565309918 1858144 1be9acf59aae36003d65af028af67ebf installed
DEBUG util.py:446:  gmp-1:6.0.0-15.el7.x86_64 1501722795 657046 4cd60ebf94766a46c590e17036ece777 installed
DEBUG util.py:446:  libattr-2.4.46-13.el7.x86_64 1523407244 19896 209b05c7b77a33a4cc176077945833e8 installed
DEBUG util.py:446:  libcap-2.22-11.el7.x86_64 1585710513 107365 49e9db222f10b2e400a1736eb13270c6 installed
DEBUG util.py:446:  libgpg-error-1.12-3.el7.x86_64 1402390008 350865 a3933d4ce43c07fa9305e8765d78d099 installed
DEBUG util.py:446:  lua-5.1.4-15.el7.x86_64 1478400455 640319 d5973eb7ca2bb665f5fbb7141f2e27a3 installed
DEBUG util.py:446:  mpfr-3.1.1-4.el7.x86_64 1402362714 554279 4cedb227fd4730529b0874792007692b installed
DEBUG util.py:446:  libffi-3.0.13-19.el7.x86_64 1585710522 47790 61429cfa793f438e1a1ee6f71fdfd1f0 installed
DEBUG util.py:446:  expat-2.1.0-12.el7.x86_64 1601481926 208323 71f48731582896eb99bf2bf5221d9915 installed
DEBUG util.py:446:  libmpc-1.0.1-3.el7.x86_64 1402343098 113833 835abbe42dbf1e0f94d227d54c01f483 installed
DEBUG util.py:446:  findutils-1:4.5.11-6.el7.x86_64 1540917834 1855882 162b03172dee0f90443197d424bc9be0 installed
DEBUG util.py:446:  diffutils-3.3-5.el7.x86_64 1565305900 1065607 afe3eb85e5b7d459bf99dd4dae0863c9 installed
DEBUG util.py:446:  file-libs-5.11-37.el7.x86_64 1601482103 3076741 0919ae038ea6cea885f1643c0f876664 installed
DEBUG util.py:446:  audit-libs-2.8.5-4.el7.x86_64 1565265980 256386 9d116ad6305cd827bdca472b2add8932 installed
DEBUG util.py:446:  sqlite-3.7.17-8.el7_7.1.x86_64 1580221787 814303 d1a1160f175ba0a0c58b28273b50e8a1 installed
DEBUG util.py:446:  tar-2:1.26-35.el7.x86_64 1540931349 2838510 28f3087e5b512d8cc05e3a8a65727686 installed
DEBUG util.py:446:  gdbm-1.10-8.el7.x86_64 1402349948 184322 770bd49f3898dc1cc831fb9ec12d569a installed
DEBUG util.py:446:  cpp-4.8.5-44.el7.x86_64 1601433759 15636565 fc9fb686c38a12f3ea1a8a1558684fa6 installed
DEBUG util.py:446:  pinentry-0.8.1-17.el7.x86_64 1478360967 159929 740fabe008451f11fee22ff086fb13d3 installed
DEBUG util.py:446:  acl-2.2.51-15.el7.x86_64 1585707377 201209 ca945ffcb793aa5f88ce8a2b9ba82753 installed
DEBUG util.py:446:  groff-base-1.22.2-8.el7.x86_64 1402345046 3453946 591d2a12420abc9fa9934414fc0987f4 installed
DEBUG util.py:446:  perl-HTTP-Tiny-0.033-3.el7.noarch 1402347217 97210 6133c7c1aee2bfeee269de4592b25884 installed
DEBUG util.py:446:  perl-Pod-Perldoc-3.20-4.el7.noarch 1402388270 166910 29a8a33b24ddf4e0e95ad8d2484cc277 installed
DEBUG util.py:446:  perl-Text-ParseWords-3.29-4.el7.noarch 1402348486 16431 58a96328cb0e6dd435d15af542467a38 installed
DEBUG util.py:446:  perl-Pod-Usage-1.63-3.el7.noarch 1402390579 44671 1db34851ba13011739022f031438e15c installed
DEBUG util.py:446:  perl-Time-HiRes-4:1.9725-3.el7.x86_64 1402343844 94069 43f7c93d02750221738a8c3bc845a1ca installed
DEBUG util.py:446:  perl-Filter-1.49-3.el7.x86_64 1402353954 148475 66b1205b2eef2a89137e530741ed3710 installed
DEBUG util.py:446:  perl-Time-Local-1.2300-2.el7.noarch 1402342290 44062 8dba0f2d49849dc3990cfc9e91d5ec6b installed
DEBUG util.py:446:  perl-Carp-1.26-244.el7.noarch 1402362759 28276 0f9ffc1d8836311235869048667422e9 installed
DEBUG util.py:446:  perl-macros-4:5.16.3-299.el7_9.x86_64 1612283772 5134 cc56a8cb39fd2f5c9c4e48489362539b installed
DEBUG util.py:446:  perl-File-Temp-0.23.01-3.el7.noarch 1402383789 158781 396b0a1af3a203e1cb33c98814d5a6d8 installed
DEBUG util.py:446:  perl-threads-shared-1.43-6.el7.x86_64 1402380447 73972 cd3e1ec9dfe8b5e9121fcd53b41aa197 installed
DEBUG util.py:446:  perl-libs-4:5.16.3-299.el7_9.x86_64 1612283772 1647320 bac9a80208be808863c4025a5eabd9da installed
DEBUG util.py:446:  perl-Getopt-Long-2.40-3.el7.noarch 1523406856 134846 e4fc3f2fed36897ae178ecd5d9475217 installed
DEBUG util.py:446:  perl-Thread-Queue-3.02-2.el7.noarch 1402347633 27642 29d052232cb1b86133bd838739672a15 installed
DEBUG util.py:446:  dwz-0.11-3.el7.x86_64 1402363547 225103 28a047bc76d0ad80e6938a94898129ca installed
DEBUG util.py:446:  libxml2-2.9.1-6.el7_9.6.x86_64 1634832935 1706142 f6b4d8cf5482c93969ce37ee33cf209c installed
DEBUG util.py:446:  unzip-6.0-22.el7_9.x86_64 1623255342 374034 df17b850d7da3f317a2b9cbeadfe9608 installed
DEBUG util.py:446:  libidn-1.28-4.el7.x86_64 1448125248 630407 3d582106ac1032c59c1cd4236e5d6415 installed
DEBUG util.py:446:  glibc-headers-2.17-325.el7_9.x86_64 1634149767 2342563 1f51c28f3cbf5a77905f67f3732cce7b installed
DEBUG util.py:446:  ncurses-5.9-14.20130511.el7_4.x86_64 1504735709 439378 8ca93e2831102818759a22e22e871268 installed
DEBUG util.py:446:  libpsl-0.7.0-1.el7.x86_64 1423824002 493071 3fd8b5c33e51303149cd9b03efd5d8ee installed
DEBUG util.py:446:  libsmartcols-2.23.2-65.el7_9.1.x86_64 1612283515 168720 7f82d20c0604f2e1d0a51da90fee5d6e installed
DEBUG util.py:446:  libsemanage-2.5-14.el7.x86_64 1540943073 302329 95dadf0074c4bbd2d63b0c6d5e6922fa installed
DEBUG util.py:446:  libtasn1-4.10-1.el7.x86_64 1501633297 424486 5bd1b0b4094fac08713f986572a8625e installed
DEBUG util.py:446:  ca-certificates-2021.2.50-72.el7_9.noarch 1632384896 922544 1012e2cc0b2f22027a1494a955178756 installed
DEBUG util.py:446:  qrencode-libs-3.4.1-3.el7.x86_64 1402343131 126732 ac1de0c46bc1886e12ea80771951cde2 installed
DEBUG util.py:446:  openssl-libs-1:1.0.2k-22.el7_9.x86_64 1634214730 3208868 e867a06b45c2ea53543d7a10099acd8d installed
DEBUG util.py:446:  krb5-libs-1.15.1-50.el7.x86_64 1601484931 2204240 82a9f4c50d6b7f9992982a53b45122b0 installed
DEBUG util.py:446:  gzip-1.5-10.el7.x86_64 1523404878 250440 adcb4df7dfe7866e38b5bf42d54d63ae installed
DEBUG util.py:446:  libmount-2.23.2-65.el7_9.1.x86_64 1612283515 278157 fa861327e785c3b2e42c330fb74b65d6 installed
DEBUG util.py:446:  shared-mime-info-1.8-5.el7.x86_64 1585715455 2379876 8c66fe453adb46917cd07e47cf1ba152 installed
DEBUG util.py:446:  shadow-utils-2:4.6-5.el7.x86_64 1565319063 3887289 975b2bbe58a4f03ef8c9b8159b59af7f installed
DEBUG util.py:446:  cracklib-dicts-2.9.0-11.el7.x86_64 1402378933 9389116 da657b0facf181893f9a38437092dbbf installed
DEBUG util.py:446:  libpwquality-1.2.3-5.el7.x86_64 1523419099 332421 e40a69f0a1803dfa3736aba2c8ea1fb4 installed
DEBUG util.py:446:  gcc-4.8.5-44.el7.x86_64 1601433759 39226437 5a93652497b3c8a82e73c2ad1ce4109f installed
DEBUG util.py:446:  nss-pem-1.0.3-7.el7.x86_64 1565313390 205531 fcbeb88a2197423614ddfab41ef55cbe installed
DEBUG util.py:446:  nss-sysinit-3.67.0-3.el7_9.x86_64 1634181660 14111 88993cf50b9d22a1122695c02f123721 installed
DEBUG util.py:446:  python-libs-2.7.5-90.el7.x86_64 1605566852 24714130 6b4863626af86e8e6d293cfdb9b1acc8 installed
DEBUG util.py:446:  libssh2-1.8.0-4.el7.x86_64 1602604454 191488 c3dbc0c6a2d776ee2a6a893d1a5fd7b7 installed
DEBUG util.py:446:  curl-7.48.0-1.el7.centos.x86_64 1464951600 574660 8823f4fb2a056d88e2c39758e5662844 installed
DEBUG util.py:446:  rpm-4.11.3-46.el7_9.x86_64 1634214494 2622621 e36fcbd4f2cf42b5ebbeba7a52d566fd installed
DEBUG util.py:446:  libuser-0.60-9.el7.x86_64 1523558694 1952592 8fdd92e668b91208dfd916ebdce8a297 installed
DEBUG util.py:446:  redhat-rpm-config-9.1.0-88.el7.centos.noarch 1565130322 174572 39bd397ca4fd5470144024e5e7531bd1 installed
DEBUG util.py:446:  gnupg2-2.0.22-5.el7_5.x86_64 1531487214 6637796 a293dfefd6596bfe5c54ba68377e334e installed
DEBUG util.py:446:  json-c-0.11-4.el7_0.x86_64 1403612338 65593 62bcb642b82d3b3aeb99ba9ba1b40715 installed
DEBUG util.py:446:  procps-ng-3.3.10-28.el7.x86_64 1601486497 759395 827044eba1dd3f5fd8fbb2ad9911fb06 installed
DEBUG util.py:446:  kpartx-0.4.9-135.el7_9.x86_64 1630421258 41267 b9503c2b5209181465cb3ee1961d552f installed
DEBUG util.py:446:  cryptsetup-libs-2.0.3-6.el7.x86_64 1585707796 1219519 61f488ba5b278e434e4558e750b17127 installed
DEBUG util.py:446:  kmod-20-28.el7.x86_64 1585709895 247868 177062346afeda2c51ce12cb8c20a670 installed
DEBUG util.py:446:  systemd-libs-219-78.el7_9.3.x86_64 1612283762 1262592 b87aa0de6733ff33d3a6263848ffc0b1 installed
DEBUG util.py:446:  systemd-219-78.el7_9.3.x86_64 1612283762 24444082 985b63a566793b8fb52b53b8e0ef900c installed
DEBUG util.py:446:  dbus-1:1.10.24-15.el7.x86_64 1601481306 594463 3040b3d83397504a4a52edc8330edea3 installed
DEBUG util.py:446:  rpm-build-4.11.3-46.el7_9.x86_64 1634214494 331384 ca94be6bf19eaad609bc6f534ebb87bd installed
DEBUG util.py:446:  epel-rpm-macros-7-33.noarch 1630523229 30489 f3979e4426b7a5d8d07101470f5ee5ed installed
DEBUG util.py:446:  which-2.20-7.el7.x86_64 1402367122 76962 5b0eff1739daa46a80e9908f39167c29 installed
DEBUG util.py:446:  epel-release-7-14.noarch 1630777123 25728 33901cab6e24d7340d9047161a5d95b0 installed
DEBUG util.py:446:  python-2.7.5-90.el7.x86_64 1605566852 80835 46c2a5d1532c506f6e9bdcd1388e887d installed
DEBUG util.py:446:  pyliblzma-0.5.3-11.el7.x86_64 1402377649 190112 a09aa8e806a3f6285e9fe765d69d3ee9 installed
DEBUG util.py:446:  python-urlgrabber-3.10-10.el7.noarch 1585714443 503358 86520621451601031574f88ea0f852de installed
DEBUG util.py:446:  pyxattr-0.5.1-5.el7.x86_64 1402352697 63304 e85121da681760c48a2af6ed8aa31b4e installed
DEBUG util.py:446:  gpgme-1.3.2-5.el7.x86_64 1402362184 547534 d693313ae4184395e902c28ce87d4573 installed
DEBUG util.py:446:  yum-plugin-fastestmirror-1.1.31-54.el7_8.noarch 1589300864 53897 2b427db05c3d84f7aa659e65c4f43230 installed
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:169:  kill orphans
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/umount', '-n', '-l', '/var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/umount', '-n', '-l', '/var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/umount', '-n', '/var/lib/mock/sdk7/root/var/cache/dnf'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
